category,cleanText,kfold
0,বিএনপির নেতৃত্বাধীন দলীয় জোটের ডাকা ঘণ্টা হরতালের শেষ দিন বুধবার দেশের শেয়ারবাজারে সূচক লেনদেনে ঊর্ধ্বমুখী প্রবণতা লক্ষ দিনের লেনদেন শেষে দুই স্টক এক্সচেঞ্জে অধিকাংশ কোম্পানির শেয়ারের দাম বেড়েছে সূচক বেড়েছে লেনদেনেও বাড়তি প্রবণতা লক্ষ এদিকে তিন দিনের ব্রোকারেজ হাউসগুলোতে বিনিয়োগকারীদের উপস্থিতি তুলনামূলক বেশি বিভিন্ন ব্রোকারেজ হাউস সূত্রে কিছুটা ঢিলেঢালা হরতাল বিনিয়োগকারীরা হাউসে লেনদেন সারেন মুঠোফোনে বাজারের খোঁজখবর নেন লেনদেন সারেন বিনিয়োগকারীদের অংশগ্রহণ বাড়ায় বাজারে ইতিবাচক প্রভাব পড়ে মনে বাজারসংশ্লিষ্ট ব্যক্তিরা ডিএসইতে সূচক বেড়েছে পয়েন্টঢাকা স্টক এক্সচেঞ্জ ডিএসই সূত্রে ডিএসইর ডিএসইএক্স সূচক পয়েন্ট বেড়ে দাঁড়িয়েছে হাজার পয়েন্টে সকাল সাড়ে টায় সূচকের ঊর্ধ্বমুখী প্রবণতায় ডিএসইতে লেনদেন শুরু মিনিটের মাথায় সূচক পয়েন্ট বেড়ে এরপর সূচক বাড়ার হার কমলেও দিন শেষে ঊর্ধ্বমুখী সূচক ডিএসইতে প্রতিষ্ঠানের শেয়ার লেনদেন টিরই দাম বেড়েছে কমেছে টির অপরিবর্তিত প্রতিষ্ঠানের শেয়ারের দাম স্টক এক্সচেঞ্জে কোটি টাকার শেয়ার মিউচ্যুয়াল ফান্ড লেনদেন গতকালের কোটি টাকা বেশি গতকাল কোটি টাকা লেনদেন সিএসইতে সূচক বেড়েছে পয়েন্টডিএসইর পাশাপাশি চট্টগ্রাম স্টক এক্সচেঞ্জেও সিএসই সূচক লেনদেন বেড়েছে দিনের লেনদেন শেষে সিএসইর সার্বিক মূল্যসূচক পয়েন্ট বেড়ে অবস্থান হাজার পয়েন্টে সিএসইতে প্রতিষ্ঠানের শেয়ার মিউচ্যুয়াল ফান্ড হাতবদল টিরই দাম বেড়েছে কমেছে টির অপরিবর্তিত প্রতিষ্ঠানের শেয়ারের দাম সিএসইতে লেনদেনের পরিমাণ দাঁড়িয়েছে কোটি টাকায় গতকালের সাত কোটি টাকা বেশি গতকাল কোটি টাকা লেনদেন ডিএসইতে লেনদেনের শীর্ষে নেক্সট ফ্যাশনএদিকে ডিএসইতে লেনদেনে শীর্ষে বস্ত্র খাতের কোম্পানি জেনারেশন নেক্সট ফ্যাশন প্রতিষ্ঠানের কোটি টাকার শেয়ার লেনদেন আরএন স্পিনিং গোল্ডেন পদ্মা অয়েল আরগন ডেনিমস তাল্লু স্পিনিং ইউনিক হোটেল এনভয় টেক্সটাইল ইউসিবিএল গ্রামীণফোন লেনদেনের শীর্ষে উঠে আসে,2.0
5,যানজটে নষ্ট শ্রমঘণ্টা ভুগতে জলাবদ্ধতায় এসব ভোগান্তির রয়েছে বিদ্যুতের আসা যাওয়া নগরজীবন মুক্তি মিলবে হ্যঁা মিলবে বিভিন্ন প্রকল্পে আশার কথা শোনাল স্কুল কলেজের শিক্ষার্থীরা সিটি ব্যাংক–প্রথম আলো বিজ্ঞান জয়োৎসবে নগরের সমস্যা সামাধানের প্রকল্প প্রদর্শন শিক্ষাপ্রতিষ্ঠানের শিক্ষার্থী সেপ্টেম্বর নগরের রীমা কনভেনশন সেন্টারের উৎসবের আয়োজন উৎসবে সহযোগিতা চট্টগ্রাম বন্ধুসভা উৎসবে গ্রিন চট্টগ্রাম প্রকল্প উপস্থাপন গ্রিন বাংলাদেশ মডেল বিদ্যালয়ের তিন ছাত্র আদনান সাকিব তাহমিদ শরীফ খান রাইয়ান চট্টগ্রাম নগরকে পরিকল্পিত উপায়ে কীভাবে গড়ে তোলা যায় ধারণা দেওয়া হয়েছে প্রকল্পে জোর দিয়েছে নির্ধারিত স্থানে আবাসিক শিল্প স্থাপনা নির্মাণ জলাশয় পাহাড় সংরক্ষণ প্রকল্পের বিস্তারিত বিবরণ দিয়ে তিন শিক্ষার্থী জানায় চট্টগ্রামে নির্বিচারে পাহাড় কাটা জলাশয় ভরাট অপরিকল্পিত ভবন নির্মাণ নষ্ট পরিবেশের ভারসাম্য প্রকল্পে সুন্দর বাসযোগ্য নগরের চিত্র হয়েছে দিনের বেলায়ও সড়কবাতি জ্বলতে যায় নগরের বিভিন্ন এলাকায় অপচয় বিদ্যুৎ সমস্যা দূর উপায় বের ক্যান্টনমেন্ট ইংলিশ স্কুল অ্যান্ড কলেজের সপ্তম শ্রেণির তিন ছাত্র অটোমেশন লাইট নামের যন্ত্র তৈরি তাইমুম ইবনে সাঈদ মানসিব দাইয়ান মঈনউদ্দিন সড়কবাতির বক্স যুক্ত সূর্যের আলো পড়ার নিভে সড়কবাতি এসব বাতি নেভানোর আলাদা নিয়োগ বিদ্যুতের অপচয় উৎসবের এসব প্রকল্প নজর কাড়ে অতিথি শিক্ষার্থীদের বিজ্ঞান নিয়ে শিক্ষার্থীদের আগ্রহ এখনো বেশি প্রমাণ মেলে উৎসবে ঝড় বৃষ্টির প্রতিকূল আবহাওয়ায় উৎসবে নিবন্ধন শিক্ষার্থী কনভেনশন সেন্টারের বাইরে অতিথিদের বেলুন ওড়ানোর সূচনা উৎসবের এরপর ভেতরে আনুষ্ঠানিকভাবে উৎসবের উদ্বোধন চট্টগ্রাম ভেটেরিনারি অ্যানিমেল সায়েেন্সস বিশ্ববিদ্যালয়ের উপাচার্য অধ্যাপক গৌতম বুদ্ধ দাশ জাতীয় সংগীত পরিবেশন চট্টগ্রাম বন্ধুসভার সদস্যরা দুপুরে অনুষ্ঠিত সমাপনী পর্বে প্রধান অতিথি চুয়েটের উপাচার্য অধ্যাপক জাহাঙ্গীর আলম উদ্বোধনী পর্বের প্রাথমিক নিম্নমাধ্যমিক মাধ্যমিকএই তিন বিভাগে শিক্ষার্থী মিনিটের কুইজে অংশ নেয় এরপর শিক্ষার্থীরা মেতে ওঠে বিজ্ঞানের আনন্দ পর্বে পর্বে শিক্ষার্থীরা বিজ্ঞান নিয়ে কৌশলী প্রশ্ন প্রশ্নগুলো মজারও অতিথির শিক্ষার্থীরা চায় কাগজের পাতিলে বানানো সম্ভব খালি বোতল পানিভর্তি বোতল ওপর ছেড়ে দিলে কোনটা পড়বে পৃথিবীর চার চাঁদ ঘোরে পৃথিবীর চাঁদকে টেনে নামিয়ে আনার সবশেষে ফলাফলে বিজ্ঞান কুইজে বিজ্ঞান প্রকল্পে শিক্ষার্থী বিজয়ী,2.0
3,কবি রবীন্দ্রনাথ ঠাকুরের হারিয়ে নোবেল পদকটি খুঁজে পেতে ব্যর্থ ভারতের কেন্দ্রীয় গোয়েন্দা সংস্থা সিবিআই পরিপ্রেক্ষিতে কলকাতার হাইকোর্ট পদক খোঁজার দায়িত্ব সিআইডিকে তাগিদ রবীন্দ্রনাথ ঠাকুর সালে সাহিত্যে নোবেল পুরস্কার পান পদকটি সংরক্ষিত কবিগুরুর স্মৃতিবিজড়িত শান্তিনিকেতনের রবীন্দ্র ভবনের সংগ্রহশালায় সালের মার্চ ভবন কবিগুরুর নোবেল পদকসহ দুষ্প্রাপ্য সামগ্রী চুরি এরপরেই নোবেল পদক চুরির তদন্তভার সাবেক মুখ্যমন্ত্রী বুদ্ধদেব ভট্টাচার্য সিবিআইয়ের হাতে সিবিআই সালের সেপ্টেম্বর বোলপুরের অতিরিক্ত মুখ্য বিচার বিভাগীয় ম্যাজিস্ট্রেট আদালতে তদন্ত শেষে রিপোর্টে সিবিআই চুরির কিনারা পারেনি পরের বছর সিবিআই আবেদন তদন্ত আদালত অনুমতি কার্যত সিবিআই ব্যর্থ নোবেল চুরির কিনারা বছরের জুলাই মাসে চঞ্চল কুমার নামের অধ্যাপক কলকাতা হাইকোর্টে জনস্বার্থ মামলা আরজি জানান সিবিআই নোবেল চুরির কিনারা পারেনি তদন্তভার রাজ্যের পুলিশের অপরাধ তদন্ত বিভাগ সিআইডির হাতে মামলার শুনানি মঙ্গলবার কলকাতার হাইকোর্টের ভারপ্রাপ্ত প্রধান বিচারপতি রাকেশ তেওয়ারির ডিভিশন বেঞ্চে শুনানিকালে হাইকোর্ট সিবিআইর আইনজীবীকে প্রশ্ন নোবেল চুরির কিনার সিবিআই পারছে তদন্তভার সিআইডির হাতে দিলে আপত্তি এরপরেই হাইকোর্ট নির্দেশ সপ্তাহের সিবিআইর বক্তব্য জানাতে দিন মামলার পরবর্তী শুনানি,2.0
0,ঢাকা মাওয়া খুলনা মহাসড়কের ধলেশ্বরী সেতুর সন্নিকটে মুন্সীগঞ্জ জেলাধীন সিরাজদিখান উপজেলার কেয়াইন ইউনিয়নের বরবর্ত্তা এলাকায় একর জমিতে গড়ে তোলা বিসিক মুদ্রণ শিল্প এস্টেট অভ্যন্তরীণ রাস্তা ড্রেন কালভার্ট বিদ্যুৎ গ্যাস পানি সরবরাহ ব্যবস্থাসহ অন্যান্য আনুষঙ্গিক অবকাঠামোগত সুবিধাদিসহ চার ধরনের শিল্প প্লট তৈরি প্রকল্পটি সরকারের বিসিক মুদ্রণ শিল্প সমিতি কর্তৃক যৌথভাবে বাস্তবায়িত বাস্তবায়ন সময় বছর দেশের মুদ্রণ শিল্প খাতের বিকাশে উন্নত বিসিক মুদ্রণ শিল্প এস্টেট স্থাপনের লক্ষ্যে বাংলাদেশ ক্ষুদ্র কুটির শিল্প কর্পোরেশন বিসিক বাংলাদেশ মুদ্রণ শিল্প সমিতির বিএমএসএস সমঝোতা স্মারক স্বাক্ষর বিসিক চেয়ারম্যান শ্যামসুন্দর সিকদার বিএমএসএসের নেতারাসহ বিসিকের পরিচালকরা ঊর্ধ্বতন কর্মকর্তারা উপস্থিত বর্তমান দেশে বর্তমানে হাজার মুদ্রণ শিল্প কারখানা শতাংশ কারখানাই ঢাকায় অবস্থিত শিল্প খাতে প্রত্যক্ষ পরোক্ষভাবে লাখ লোক নিয়োজিত সরকারের জাতীয় শিল্পনীতি খাত সেবা শিল্পখাত হিসেবে অন্তর্ভুক্ত মুদ্রণ শিল্প খাতের প্রসার দেশের বিভিন্ন স্থানে অপরিকল্পিত অপরিসর অস্বাস্থ্যকর পরিবেশে ভাড়া জায়গায় স্থাপিত উৎপাদনরত কারখানাগুলোকে ঢাকা মহানগরীর নিকটবর্তী পরিবেশবান্ধব স্থানে স্থানান্তরের সরকার মুদ্রণ শিল্প সমিতির যৌথ অংশীদারিত্ব ধারণার আওতায় প্রস্তাবিত প্রকল্পটি বাস্তবায়িত,2.0
5,বাবা মায়ের চোখের সামনে সন্তানকে সন্তানের সামনে বাবাকে বোনের সামনে ভাইকে সময় পরিচয় দিল আইনশৃঙ্খলা রক্ষাকারী বাহিনীর সদস্য এসেছিল সাদাপোশাকে সরকার বলছে জানে জানে জবাব চাই প্রিয়জনদের ফিরিয়ে দিন জবাব দিন প্রতীক্ষা পারছি পরের বছরও দাবিতে একইভাবে সমবেত চাই গুমের শিকার পরিবারের সদস্যরা গতকাল জাতীয় প্রেসক্লাবে সমবেত সরকারের এভাবেই দাবির কথা জানান আন্তর্জাতিক মানবাধিকার দিবস সামনে বছরের মতো এবারও নিখোঁজদের পরিবারের সদস্যরা একত্র হয়েছিলেন মায়ের ডাক সন্তানদের মায়ের কোলে ফিরিয়ে দাও শীর্ষক অনুষ্ঠানে সভাপতিত্ব সালের ডিসেম্বর নিখোঁজ সাজেদুল ইসলাম সুমনের বৃদ্ধ হাজেরা খাতুন একটাই চাওয়া মৃত্যুর ছেলেটাকে চাই শোকবিহ্বল পরিবেশে অনুষ্ঠিত আলোচনা সভায় কান্নায় ভেঙে পড়েন হাতে প্রিয়জনের ছবি অনুষ্ঠানের শুরুতে ছোট্ট মেয়ে আদিবা ইসলাম কাঁদতে কাঁদতে যাচ্ছি বাবা আসছে আদিবার আশা বাবা ফিরবেনই চার বছর সালের ডিসেম্বর ঢাকার শাহবাগ নিখোঁজ বাবা পারভেজ হোসেন আলোচনায় লিখিত বক্তব্য উপস্থাপন পড়ে শোনান ঢাকার বসুন্ধরা আবাসিক এলাকা নিখোঁজ সাজেদুল ইসলামের দুই বোন মারুফা ইসলাম আফরোজা ইসলাম লিখিত বক্তব্যে গুম পরিবারের সদস্য হিসেবে পরিচিত গুম মুন্নার বাবা পারভেজের বাবা মারা গেছেন পরিত্রাণ চাই স্বজনেরা কোথায় অবস্থায় চাই গুমের তালিকায় নতুন নাম চাই সালে মিরপুর পল্লবী গুম বিএনপিকর্মী সেলিম রেজা পিন্টুর বোন পুলিশের তথ্য পাই সিআইডির কাজেরও অগ্রগতি অনুষ্ঠানে গণস্বাস্থ্য কেন্দ্রের প্রতিষ্ঠাতা ট্রাস্টি জাফরুল্লাহ চৌধুরী গুমের সরকারকে দায়ী গতকাল ফরহাদ মজহারের কথা আলোচনায় বুঝতে পেরেছি পুলিশ র ্যাব সক্রিয় আসতে পেরেছেন বোঝা নিখোঁজ পেছনে শক্তি কাজ করেছিল পুলিশ র ্যাবকে সক্রিয় জোর অনুরোধ জানাচ্ছি নাগরিক ঐক্যের আহ্বায়ক মাহমুদুর রহমান মান্না গুমের পরিস্থিতির শিকার কঠিন সময়টি সম্পর্কে জানি গুম অস্বীকার সংস্কৃতি গড়ে উঠেছে এসব গুম রাজনৈতিক গণতান্ত্রিক প্রক্রিয়াকে বাধাগ্রস্ত করতেই ঢাকা বিশ্ববিদ্যালয়ের অধ্যাপক রিফিউজি অ্যান্ড মাইগ্রেটরি মুভমেন্টস রিসার্চ ইউনিটের রামরু পরিচালক আবরার একটা ভয়ের আবহ পরিস্থিতির মধ্য নিখোঁজের স্বজনেরা এসেছেন গুমের পেছনে জড়িত বিচারের কাঠগড়ায় দাঁড় করানো গুম পরিবারগুলোর অভিযোগ রাষ্ট্রের দায়িত্ব জবাব মানবাধিকারকর্মী নূর খান লিটন চার বছর নানাভাবে গুমের বিষয়ে প্রতিবাদ যাচ্ছি আবেদন জানাতে চাই পরিস্থিতিতে মার্চ মাসের গণশুনানি চাই ঐক্যবদ্ধভাবে আন্দোলনের সমস্যার সমাধান চাই মানবাধিকার সংস্থা অধিকারের পরিচালক নাসিরউদ্দিন এলান সালের যেত প্রশাসন পরিচয় উধাও নিখোঁজ মারা গুম বোঝাও চাই বিএনপির কেন্দ্রীয় কমিটির আন্তর্জাতিক বিষয়ক সহসম্পাদক ব্যারিস্টার রুমিন ফারহানা মুহূর্তের অপেক্ষা মৃত্যুর কঠিন গুমের শিকার পরিবারগুলো কঠিন অবস্থার মধ্য,2.0
4,শেষ ম্যাচে বিশ্বকাপ সামনে উড়ে চলেছে ব্রাজিল লুইস ফেলিপে স্কলারির সর্বশেষ শনিবার হারিয়েছে হন্ডুরাসকে গোলে পাঁচবারের বিশ্বচ্যাম্পিয়নদের টানা ষষ্ঠ চিলিকে হারানোর অপেক্ষায় বিশ্বকাপের স্বাগতিকেরা ব্রাজিল চিলির প্রীতিম্যাচটা আজই বছর ব্রাজিলের শেষ ম্যাচ স্বাভাবিকভাবেই আরেকটা বছর শেষের অপেক্ষায় বছর বয়সী স্কলারি সালটা দুর্দান্ত কেটেছে চিলিকে হারাতে আরেকটা বিশ্বকাপ প্রস্তুতিতে আত্মবিশ্বাস বাড়িয়ে দেবে আজকের ফেব্রুয়ারি ম্যাচ ব্রাজিলের মানে ব্রাজিলীয়দের দৃষ্টি শুধুই বিশ্বকাপে কঠোর অনুশীলনের কতটা উন্নতি ওপর স্বীকারও স্কলারি বছর শেষ চলেছে দৃষ্টি বিশ্বকাপে বিশ্বকাপের কোয়ার্টার ফাইনাল খেলে ব্রাজিল সেমিফাইনালে ওঠা হল্যান্ডের হেরে যাওয়ায় এবারের আসরের শিরোপার সবচেয়ে দাবিদার ব্রাজিলই ঘরের মাঠে বিশ্বকাপ ওপর খেলোয়াড়দের ঈর্ষণীয় পারফরম্যান্স জুনে ঘরের মাঠে কনফেডারেশনস কাপ ব্রাজিলের আত্মবিশ্বাস বাড়িয়ে সূত্র গোল ডটকম ক্রিকেট ফুটবল টেনিস গলফসহ যেকোনো খেলার আপডেট খবর পেতে মোবাইল লিখে এসএমএস করুন নম্বরে,2.0
3,কায়েদার প্রয়াত নেতা ওসামা বিন লাদেনের ছেলে ওমরকে গতকাল শনিবার মিসরে ঢুকতে নাম কর্তৃপক্ষের কালো তালিকায় তালিকায় নাম উঠেছে বিমানবন্দর কর্তৃপক্ষ জানায়নি লাদেনের চতুর্থ ছেলে বছর বয়সী ওমর কাতারের রাজধানী দোহা মিসরে চেয়েছিলেন ব্রিটিশ স্ত্রীও কায়রো বিমানবন্দর তুরস্কে পাঠিয়ে সালেও মিসরে ঢুকতে বাধা রয়টার্স,3.0
2,আন্তর্জাতিক খ্যাতিমান নৃত্যকলা নির্দেশক কোরিওগ্রাফার হিসেবে নিজেকে প্রতিষ্ঠিত কাজটি সেরে ফেলেছেন স্বীকৃতি পেয়েছেন অপ্রাপ্তি কেবল একটাই শহরে বেড়ে ওঠা নৃত্যচর্চার আয়োজন যুক্তরাজ্যের লন্ডনের মঞ্চজগতের সেরাদের কাতারে নাম লেখানো অবশেষ কাজ একেবারে মোক্ষম সময়ে বলছি বাংলাদেশি বংশোদ্ভূত খ্যাতিমান ব্রিটিশ নৃত্যশিল্পী কোরিওগ্রাফার আকরাম খানের কথা নৃত্যে অসাধারণ অবদানের যুক্তরাজ্যের মঞ্চজগতের সেরা স্বীকৃতি লরেন্স অলিভিয়ের অ্যাওয়ার্ড পেয়েছেন সর্বশেষ পূর্ণদৈর্ঘ্য একক পরিবেশনা হিসেবে নির্মিত জেনোস নৃত্যনাট্যের গৌরবের স্বীকৃতি পেলেন আকরাম যুক্তরাজ্যের লন্ডন শহরে থিয়েটার মঞ্চজগতের কলাকুশলীদের স্বীকৃতি প্রদানে আয়োজিত লরেন্স অলিভিয়ের অ্যাওয়ার্ডস কেবল যুক্তরাজ্যেই বিশ্বময় শিল্পবোদ্ধাদের সেরা স্বীকৃতি হিসেবে সমাদৃত শনিবার লন্ডনে সাংস্কৃতিক কর্মের পীঠস্থান বিখ্যাত রয়্যাল অ্যালবার্ট অনুষ্ঠিত এবারের আয়োজন লন্ডন শহরের থিয়েটারগুলোর সংগঠন সোসাইটি লন্ডন থিয়েটার প্রতিবছর পুরস্কারের আয়োজন শহরের মঞ্চজগতের সেরা প্রযোজনা অভিনেতা অভিনেত্রী পরিচালকসহ কলাকুশলীদের স্বীকৃতি প্রদানের শীর্ষ আয়োজন বিভাগে পুরস্কার পরিবেশনা ব্যস্ত আকরাম খান পুরস্কার অনুষ্ঠানে পারেননি সম্মাননাটি গ্রহণ আকরাম খান ড্যান্স কোম্পানির ম্যাবিন নৃত্যে অসাধারণ অবদানের পুরস্কারের আকরামের মনোনয়ন পেয়েছিলেন দুজন হলেন রয়্যাল ব্যালেটসের প্রযোজনা সোয়ান লেক ডিজাইনের খ্যাতিমান শিল্পী ম্যাকফারল্যান গ্রেট ট্যামের ড্যান্স আমব্রেলা কোরিওগ্রাফির ডিমিট্রিস পাপইওয়ানু জেনোস নৃত্যনাট্যে আকরামের একক পরিবেশনা সেরা হিসেবে বিজয়ী পুরস্কার পাওয়ার প্রতিক্রিয়ায় এপ্রিল আকরাম খান প্রথম আলোকে জানান নির্দেশনার কাজ অব্যাহত রাখলেও মঞ্চাভিনয় অবসরের সিদ্ধান্ত নিয়েছেন জেনোস সর্বশেষ একক পূর্ণদৈর্ঘ্য পরিবেশনা ভাষায় শেষ কাজটি সেরা পুরস্কার জিতে নেওয়ায় সত্যিই অভিভূত জানান কাজের পুরস্কার জিতেছেন নৃত্যকলায় অবদানের পেয়েছেন রাজকীয় সম্মাননা এমবিই পুরস্কারের নৃত্যে অসাধারণ অবদানের এবারের পুরস্কারই সেরা উল্লেখ্য আকরাম খান আগেও লরেন্স অলিভিয়ের পুরস্কার জিতেছিলেন সেরা নতুন নৃত্য প্রযোজনা বিভাগে সালে নির্মিত নৃত্যনাট্য দেশ,2.0
0,রিজার্ভ চুরি টাকার অংশ দ্রুত দেশে ফেরত আনা সম্ভব বাংলাদেশ ব্যাংক টাকার পরিমাণ কোটি মঙ্গলবার জাতীয় সংসদ ভবনে অনুষ্ঠিত সরকারি প্রতিষ্ঠান সম্পর্কিত সংসদীয় স্থায়ী কমিটির বৈঠকে বাংলাদেশ ব্যাংকের পক্ষ তথ্য জানানো বৈঠকে বাংলাদেশ ব্যাংক ফিলিপাইনের ক্যাসিনো ব্যবসায়ী কিম চুরি টাকা দশমিক মিলিয়ন ডলার ফিলিপাইনের অ্যান্টি মানি লন্ডারিং কাউন্সিলের জমা বাংলাদেশকে টাকা ফেরত দেয়ার কাউন্সিল কিম আদালতে আবেদন জুলাই আদালত বাজেয়াপ্ত আদেশ ফিলিপাইনের স্থানীয় আইন দেশের ডিপার্টমেন্ট জাস্টিস বাংলাদেশ ব্যাংকের টাকা ফেরত দেয়ার আবেদন আদালত আদেশ দিলেই বাংলাদেশ কোটি টাকা ফেরত পাবে ফেব্রুয়ারি হ্যাকিংয়ের নিউইয়র্কের ফেডারেল রিজার্ভ ব্যাংক বাংলাদেশ ব্যাংকের রিজার্ভের মিলিয়ন ডলার কোটি টাকা চুরি টাকা ফিলিপাইনের রিজাল কমার্শিয়াল ব্যাংকিং করপোরেশনের চারটি জমা টাকা ক্যাসিনোতে বাংলাদেশ ব্যাংক সংসদীয় কমিটিকে অনিয়ম দুর্নীতির জড়িত ফিলিপাইনের কেন্দ্রীয় ব্যাংক রিজাল ব্যাংককে মিলিয়ন ডলার কোটি টাকা জরিমানা কমিটির সভাপতি কর্নেল শওকত আলীর সভাপতিত্বে বৈঠকে কমিটির সদস্য নূরুল মজিদ মাহমুদ হুমায়ুন মুহিবুর রহমান মানিক ব্যাংক আর্থিক প্রতিষ্ঠন বিভাগের সচিব বাংলাদেশ ব্যাংকের ডেপুটি গভর্নরসহ মন্ত্রণালয় বাংলাদেশ ব্যাংক জাতীয় সংসদ সচিবালয়ের সংশ্লিষ্ট কর্মকর্তারা উপস্থিত,2.0
5,ব্রাহ্মণবাড়িয়ার আখাউড়া উপজেলা বিএনপির জ্যেষ্ঠ সহসভাপতি নাসির উদ্দিন হাজারীকে অব্যাহতি দেওয়া হয়েছে মঙ্গলবার উপজেলা বিএনপির সভাপতি মুসলিম উদ্দিন সাধারণ সম্পাদক আবুল মনসুর সাংগঠনিক সম্পাদক রুহুল আমিন খাদেম স্বাক্ষরিত সংবাদ বিজ্ঞপ্তিতে তথ্য প্রতিবাদে নাসির উদ্দিনের অনুসারীরা গতকাল বুধবার বিকেলে আখাউড়া পৌর শহরে মিছিল অবৈধভাবে নাসির উদ্দিনকে অব্যাহতি দেওয়া হয়েছে দাবি,2.0
5,শিক্ষক নিবন্ধন পরীক্ষার কলেজ পর্যায়ের বাছাই প্রিলিমিনারি পরীক্ষা পেছানো পরীক্ষা দিন সকাল বেলা অনুষ্ঠিত পরীক্ষা পূর্বঘোষণা পরীক্ষা কথা স্কুল পর্যায়ের পরীক্ষা যথারীতি অনুষ্ঠিত বেসরকারি শিক্ষক নিবন্ধন প্রত্যয়ন কর্তৃপক্ষের এনটিআরসিএ সংবাদ বিজ্ঞপ্তিতে কথা,2.0
2,বছরের আগস্টে বিয়ে অভিনয়শিল্পী সুমাইয়া শিমু নজরুল ইসলাম যুক্তরাষ্ট্রভিত্তিক আন্তর্জাতিক বেসরকারি সংস্থা রিলিফ ইন্টারন্যাশনালের কান্ট্রি ডিরেক্টর হিসেবে কর্মরত আছেন বিয়ের তিন মাসের মাথায় মধুচন্দ্রিমায় উদ্ যাপন গেলেন দম্পতি শুরুতে মেলবোর্ন ঘুরেছেন এরপর সিডনিতেও বেড়িয়েছেন সামনে জায়গায় ঘুরবেন প্রথম আলোকে জানান সুমাইয়া শিমু শুক্রবার প্রথম আলোর আলাপে শিমু জানান বিয়ের পরই সময় বের সম্ভব ঘুরতে বেরিয়েছি মজার ঘোরাঘুরি মুহূর্তে শুক্রবার আছি নিউজিল্যান্ড এরই এখানকার জায়গা কুইন্সটাউন ক্রাইস্টচার্চ ওয়েলিংটন অকল্যান্ড হ্যামিলটন সিটিসহ ঘুরে বেড়িয়েছি শিমু মনে হানিমুন নিউজিল্যান্ড অসাধারণ একটা জায়গা অদ্ভুত সুন্দর একটা দেশ নিউজিল্যান্ড ঘোরা শেষ যাব সিঙ্গাপুর এরপর কয়েকটা দিন কাটিয়ে বাংলাদেশে ফিরব মিলিয়ে মাসের ভ্রমণ পরিকল্পনা আশা করছি দারুণ অভিজ্ঞতা নিয়েই দেশে ফিরব অভিনয়শিল্পী সুমাইয়া শিমু জাহাঙ্গীরনগর বিশ্ববিদ্যালয়ের সরকার রাজনীতি বিজ্ঞান বিভাগ এমএসএস বিশ্ববিদ্যালয়ের ড্রামাটিকস বিভাগ পিএইচডি অন্যদিকে নজরুল ইসলাম নিউজিল্যান্ডের মেসি বিশ্ববিদ্যালয় এমএস,3.0
0,সহজপ্রাপ্য কারণে মেহেরপুর জেলায় কোরবানির ঈদের পশুহাটকে সামনে গরু মোটাতাজাকরণের ক্ষতিকর স্টেরয়েড ইনজেকশন ব্যাপকহারে বেড়ে ব্যবস্থাপত্র ছাড়াই ফার্মেসিগুলোতে অবাধে বিক্রি এসব ইনজেকশন স্বাস্থ্য বিভাগ প্রাণিসম্পদ বিভাগ ভূমিকা রাখার কারণে গ্রামের মুদি দোকানেও এসব শ্রেণীর অসাধু ব্যবসায়ী অধিক মুনাফার লোভে জড়িয়ে পড়েছে অবৈধ ধরনের ইনজেকশন গরুর মাংস খেলে ধরনের অসুখ বিসুখ সম্ভাবনা গরুকে মোটাতাজা হেমোটফিন বিএস এমএল ইনজেকশন মাংসপেশিতে প্রয়োগ প্রয়োগ ওরাডেকশন ইনজেকশন সাধারণত মানুষের এলার্জি চুলকানির চিকিৎসকরা জানান এসব ওষুধ প্রয়োগ গবাদিপশুর মাংস খেয়ে মানুষ মারাত্মক ব্যাধিতে আক্রান্ত বলেও চিকিৎসকরা নিশ্চিত ওরাডেকশন জাতীয় ইনজেকশন প্রয়োগ গরুর কিডনি অকেজো গরু দ্রুত মোটা ওষুধ প্রয়োগ বন্ধ মোটাতাজা গবাদিপশু শুকাতে কয়েকদিনের মারা মেহেরপুর জেলা প্রাণিসম্পদ কর্মকর্তা শশাংক কুমার মণ্ডল ওরাডেকশন ইনজেকশন বেশি পরিমাণে প্রয়োগ পশুর মাংস খেলে বিভিন্ন রকমের অসুখ সম্ভাবনা জেলার গবাদিপশু পালন খামারে ধরনের ইনজেকশন দেয়া দাবি দিচ্ছে অগোচরেই,2.0
